Product_Package,SKU,Images,Name,Original_Price,Discount_Price,Category,Gender,Shirt,Shirt_Color,Shirt_Fabric,Trouser,Trouser_Color,Trouser_Fabric,Dupatta,Dupatta_Color,Dupatta_Fabric,Linning,Linning_Color,Lining_Fabric,Item_Type,Item_Color,Item_Fabric,Item_Material,Item_Size,Bag_Capacity,Perfume_Notes,Watch_Movement,Description
Single,KSY-W5437,https://res.cloudinary.com/dzo11laml/image/upload/v1751975833/Female_Grey_backpack_341_tsugkx.png,Female Grey Backpack,5138,,Wallets,Female,,,,,,,,,,,,,Backpack,Grey,Nylon,Faux Leather,,Small,,,"Durable Backpack material, perfect for everyday use."
2 Piece,KSY-M1205,https://res.cloudinary.com/dzo11laml/image/upload/v1751975980/Yellow_lawn_shirt_crpfot.png,Yellow Lawn Shirt,10554,,2 Piece Suits,Female,Yes,Yellow,Lawn,Yes,White,Lawn,,,,,,,"Shirt, Trouser",,,Lawn,,,,,"Lightweight and breathable Yellow Lawn Tunic fabric, ideal for summer."
Pair,KSY-W2610,https://res.cloudinary.com/dzo11laml/image/upload/v1751975830/Female_Brown_Sneakers_yg8w4i.png,Female Brown Sneaker,7737,,Sneakers,Female,,,,,,,,,,,,,Sneaker,Brown,Leather,Synthetic,10,,,,Durable Sneaker material for long-lasting comfort.
1 Piece,KSY-M8841,https://res.cloudinary.com/dzo11laml/image/upload/v1751975854/Grey_wool_blend_kurta_jrtpoq.png,Grey Wool Blend Kurta,13427,,Men's Shirts,Male,Yes,Grey,Wool Blend,,,,,,,,,,Shirt,,,Wool Blend,,,,,"Premium quality Grey Wool Blend Kurta fabric, breathable and stylish."
,KSY-W9536,https://res.cloudinary.com/dzo11laml/image/upload/v1751975955/unisex_brown_smartwatch_wcreud.png,Unisex Brown Smartwatch,12302,,Watches,Unisex,,,,,,,,,,,,,Smartwatch,Brown,Metal,Leather,One Size,,,Manual Wind,Modern Smartwatch with smart features.
2 Piece,KSY-M7625,https://res.cloudinary.com/dzo11laml/image/upload/v1751975909/Purple_cotton_Shirt_mhbhkv.png,Purple Cotton Shirt,17156,,Ready To Wear,Female,Yes,Purple,Cotton,Yes,Purple,Cotton,,,,,,,"Shirt, Trouser",,,Cotton,,,,,"A vibrant Purple Cotton Tunic with intricate embroidery, perfect for festive occasions."
1 Piece,KSY-M7374,https://res.cloudinary.com/dzo11laml/image/upload/v1751975948/Turquoise_lawn_shirt_347_olqgpo.png,Turquoise Lawn Tunic,12503,,2 Piece Suits,Female,Yes,Turquoise,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,Luxurious Turquoise Lawn Shirt material for a sophisticated look.
3 Piece,KSY-M9808,https://res.cloudinary.com/dzo11laml/image/upload/v1751975889/orange_silk_3_piece_hhwprv.png,Orange Silk Kurta,8856,,3 Piece Suits,Female,Yes,Orange,Silk,Yes,Orange,Silk,Yes,Orange,Silk,,,,"Dupatta, Shirt, Trouser",,,Silk,,,,,Elegant Orange Silk Kurta design for casual and formal wear.
3 Piece,KSY-M1889,https://res.cloudinary.com/dzo11laml/image/upload/v1751975941/Turquoise_cotton_3_piece_349_jpv4gm.png,Turquoise Cotton Kurta,15471,11900.0,3 Piece Suits,Female,Yes,Turquoise,Cotton,Yes,Green,Lawn,Yes,Turquoise,Cotton,,,,"Dupatta, Shirt, Trouser",,,"Cotton, Lawn",,,,,Luxurious Turquoise Cotton Tunic material for a sophisticated look.
2 Piece,KSY-W3473,https://res.cloudinary.com/dzo11laml/image/upload/v1751975608/2_piece_Red_Embroidered_chiffon_bfoggr.png,Red Chiffon Shirt,19152,,Lawn Suits,Female,Yes,Red,Chiffon,Yes,Cream,Chiffon,,,,,,,"Shirt, Trouser",,,Chiffon,,,,,Luxurious Red Chiffon Kurta material for a sophisticated look.
2 Piece,KSY-U7278,https://res.cloudinary.com/dzo11laml/image/upload/v1751975981/yellow_organza_2_piece_dp5u76.png,Yellow Organza Tunic,15435,11000.0,Shirts,Female,Yes,Yellow,Organza,Yes,Yellow,Silk,,,,,,,"Shirt, Trouser",,,"Organza, Silk",,,,,Elegant Yellow Organza Tunic design for casual and formal wear.
3 Piece,KSY-U8669,https://res.cloudinary.com/dzo11laml/image/upload/v1751975893/Orange_viscose_3_piece_352_a8dtjy.png,Orange Viscose 3 piece,6327,5400.0,Unstitched,Female,Yes,Orange,Viscose,Yes,Orange,Viscose,Yes,Orange,Viscose,,,,"Dupatta, Shirt, Trouser",,,Viscose,,,,,"A vibrant Orange Viscose Shirt with intricate embroidery, perfect for festive occasions."
3 Piece,KSY-U5776,https://res.cloudinary.com/dzo11laml/image/upload/v1751975614/3_piece_yellow_organza_hndpzt.png,Yellow Organza Shirt,10813,7300.0,Lawn Suits,Female,Yes,Yellow,Organza,Yes,Yellow,Organza,Yes,Yellow,Organza,,,,"Dupatta, Shirt, Trouser",,,Organza,,,,,Luxurious Yellow Organza Kurta material for a sophisticated look.
,KSY-W5823,https://res.cloudinary.com/dzo11laml/image/upload/v1751975956/unisex_colongue_245_zknmz5.png,Eau de Parfum,8025,,Perfumes,Unisex,,,,,,,,,,,,,Eau de Parfum,Amber,,,,,"Top: Spice, Leather; Heart: Woody, Tobacco; Base: Amber, Vanilla",,A captivating Eau de Parfum with a long-lasting scent.
Pair,KSY-W3813,https://res.cloudinary.com/dzo11laml/image/upload/v1751975957/unisex_grey_loafers_tvvuhf.png,Unisex Grey Loafer,4876,,Boots,Unisex,,,,,,,,,,,,,Loafer,Grey,Rubber,Canvas,7,,,,"Elegant Loafer, perfect for special occasions."
1 Piece,KSY-U5121,https://res.cloudinary.com/dzo11laml/image/upload/v1751975933/sky_blue_blended_kurta_oymcze.png,Sky Blue Blended Kurta,9809,7300.0,Men's Shalwar Kameez,Male,Yes,Sky Blue,Blended,,,,,,,,,,Shirt,,,Blended,,,,,Versatile Sky Blue Blended Kurta for both casual and semi-formal events.
1 Piece,KSY-W3861,https://res.cloudinary.com/dzo11laml/image/upload/v1751975895/Pink_cotton_Shirt_srepns.png,Purple Cotton Shirt,2228,,Unstitched,Female,Yes,Purple,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Luxurious Purple Cotton Tunic material for a sophisticated look.
3 Piece,KSY-M5898,https://res.cloudinary.com/dzo11laml/image/upload/v1751975866/MAroon_Lawn_3_piece_358_hqbqzn.png,Maroon Lawn Kurta,13891,,3 Piece Suits,Female,Yes,Maroon,Lawn,Yes,Black,Cotton,Yes,Purple,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Cotton, Lawn",,,,,"Lightweight and breathable Maroon Lawn Kurta fabric, ideal for summer."
Pair,KSY-U1975,https://res.cloudinary.com/dzo11laml/image/upload/v1751975860/Male_Pink_dress_shoes_e8xqyq.png,Male Pink Dress Shoe,2875,,Heels,Male,,,,,,,,,,,,,Dress Shoe,Pink,Canvas,Suede,6,,,,Durable Dress Shoe material for long-lasting comfort.
3 Piece,KSY-W3167,https://res.cloudinary.com/dzo11laml/image/upload/v1751975904/Pink_Viscose_3_piece_360_nqw7l2.png,Pink Viscose Shirt,11929,10200.0,Ready To Wear,Female,Yes,Pink,Viscose,Yes,Pink,Viscose,Yes,Pink,Viscose,,,,"Dupatta, Shirt, Trouser",,,Viscose,,,,,Elegant Pink Viscose Tunic design for casual and formal wear.
1 Piece,KSY-U4907,https://res.cloudinary.com/dzo11laml/image/upload/v1751975965/white_lawn_kurta_2_piece_bdvwk6.png,White Lawn Kurta,2647,2100.0,Lawn Suits,Female,Yes,White,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,"A vibrant White Lawn Shirt with intricate embroidery, perfect for festive occasions."
1 Piece,KSY-U2702,https://res.cloudinary.com/dzo11laml/image/upload/v1751975963/White_Denim_Shirt_362_kq1k1t.png,White Denim Shirt,19417,,Men's Shirts,Male,Yes,White,Denim,,,,,,,,,,Shirt,,,Denim,,,,,Tailored White Denim Shirt with a modern fit.
3 Piece,KSY-W6055,https://res.cloudinary.com/dzo11laml/image/upload/v1751975897/Pink_Khaddar_3_piece_ktoep6.png,Pink Khaddar Tunic,17963,,3 Piece Suits,Female,Yes,Pink,Khaddar,Yes,Pink,Khaddar,Yes,Pink,Khaddar,,,,"Dupatta, Shirt, Trouser",,,Khaddar,,,,,Elegant Pink Khaddar Shirt design for casual and formal wear.
2 Piece,KSY-W4494,https://res.cloudinary.com/dzo11laml/image/upload/v1751975966/White_Organza_2_piece_pfx3ps.png,White Organza Tunic,2639,,Shirts,Female,Yes,White,Organza,Yes,White,Organza,,,,,,,"Shirt, Trouser",,,Organza,,,,,Elegant White Organza Tunic design for casual and formal wear.
2 Piece,KSY-U8913,https://res.cloudinary.com/dzo11laml/image/upload/v1751975688/Black_Viscose_Shirt_l34rkc.png,Black Viscose Shirt,10683,8200.0,Unstitched,Female,Yes,Black,Viscose,Yes,Yellow,Khaddar,,,,Yes,Black,Silk,"Shirt, Trouser",,,"Khaddar, Viscose",,,,,Timeless Black Viscose Kurta style with modern embellishments.
3 Piece,KSY-W2094,https://res.cloudinary.com/dzo11laml/image/upload/v1751975818/cream_chiffon_3_piece_366_ty7zrx.png,Cream Chiffon Shirt,7907,6100.0,Lawn Suits,Female,Yes,Cream,Chiffon,Yes,White,Chiffon,Yes,Multi-Print,Cotton,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Cotton",,,,,"A vibrant Cream Chiffon Kurta with intricate embroidery, perfect for festive occasions."
Single,KSY-W7763,https://res.cloudinary.com/dzo11laml/image/upload/v1751975694/Blue_Cross_body_bag_v6eryi.png,Blue Crossbody Bag,19326,,Handbags,Unisex,,,,,,,,,,,,,Crossbody Bag,Blue,Canvas,Metal,,2 Liters,,,An elegant Crossbody Bag for evening events.
,KSY-U9493,https://res.cloudinary.com/dzo11laml/image/upload/v1751975857/Male_Colongue_nbbvth.png,Male Cologne,4918,3600.0,Perfumes,Male,,,,,,,,,,,,,Cologne,Pink Tint,,,,,"Top: Fruity, Berry; Heart: Rose, Patchouli; Base: Sandalwood, Praline",,A light and invigorating Cologne for everyday use.
1 Piece,KSY-U1043,https://res.cloudinary.com/dzo11laml/image/upload/v1751975867/Maroon_silk_shirt_female_o7taqg.png,Maroon Silk Kurta,19379,,Shirts,Female,Yes,Maroon,Silk,,,,,,,,,,Shirt,,,Silk,,,,,Luxurious Maroon Silk Shirt material for a sophisticated look.
3 Piece,KSY-U2929,https://res.cloudinary.com/dzo11laml/image/upload/v1751975961/White_cotton_3_piece_gri9bw.png,White Cotton Tunic,7963,,Shirts,Female,Yes,White,Cotton,Yes,Turquoise,Khaddar,Yes,Green,Khaddar,,,,"Dupatta, Shirt, Trouser",,,"Cotton, Khaddar",,,,,"Lightweight and breathable White Cotton Kurta fabric, ideal for summer."
Single,KSY-U4893,https://res.cloudinary.com/dzo11laml/image/upload/v1751975725/Blue_tote_bag_w3fuxj.png,Blue Tote Bag,19240,,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Blue,Jute,Zipper,,2 Liters,,,An elegant Tote Bag for evening events.
,KSY-M5280,https://res.cloudinary.com/dzo11laml/image/upload/v1751975899/Pink_Morganite_Rose_Gold_Ring_Set_si8eva.png,Rose Gold Ring Set,5157,,Accessories,Female,,,,,,,,,,,,,Ring Set,Rose Gold,,Stainless Steel,,,,,Statement Ring Set to complete your outfit.
Single,KSY-U3009,https://res.cloudinary.com/dzo11laml/image/upload/v1751975834/Female_Grey_Clutch_373_erx8ta.png,Female Grey Clutch,19627,,Wallets,Female,,,,,,,,,,,,,Clutch,Grey,Leather,Faux Leather,,Large,,,"Durable Clutch material, perfect for everyday use."
1 Piece,KSY-U7365,https://res.cloudinary.com/dzo11laml/image/upload/v1751975816/Burgundy_linen_Shirt_e6mpp0.png,Burgundy Linen Shirt,11984,,Men's Shirts,Male,Yes,Burgundy,Linen,,,,,,,,,,Shirt,,,Linen,,,,,"Comfortable Burgundy Linen Shirt, ideal for everyday wear."
1 Piece,KSY-W1739,https://res.cloudinary.com/dzo11laml/image/upload/v1751975843/Green_Blend_Shirt_375_smqlyi.png,Green Blended Shirt,5131,,Men's Shirts,Male,Yes,Green,Blended,,,,,,,,,,Shirt,,,Blended,,,,,Versatile Green Blended Shirt for both casual and semi-formal events.
1 Piece,KSY-W2253,https://res.cloudinary.com/dzo11laml/image/upload/v1751975931/Sky_Blue_Blend_pants_axvusx.png,Sky Blue Wool Blend Pants,16612,,Men's Trousers,Male,,,,Yes,Sky Blue,Wool Blend,,,,,,,Trouser,,,Wool Blend,,,,,Versatile Sky Blue Wool Blend Pants for both casual and semi-formal events.
1 Piece,KSY-M5188,https://res.cloudinary.com/dzo11laml/image/upload/v1751975756/Bottle_Green_linen_Kurta_i296a1.png,Bottle Green Linen Kurta,14252,,Men's Shalwar Kameez,Male,Yes,Green,Linen,,,,,,,,,,Shirt,,,Linen,,,,,A classic Green Linen Kurta for a sharp professional look.
,KSY-M3086,https://res.cloudinary.com/dzo11laml/image/upload/v1751975869/Multi_color_bracelet_qnzyag.png,Multi-Color Bracelet,5493,,Accessories,Female,,,,,,,,,,,,,Bracelet,Multi-Color,,Crystal,,,,,Sparkling Bracelet for a glamorous look.
,KSY-W3999,https://res.cloudinary.com/dzo11laml/image/upload/v1751975870/Multi_Colour_Necklace_miuqwz.png,Multi-Color Necklace,2394,1900.0,Accessories,Female,,,,,,,,,,,,,Necklace,Multi-Color,,Alloy,,,,,A delicate Necklace that adds a touch of elegance.
2 Piece,KSY-U6847,https://res.cloudinary.com/dzo11laml/image/upload/v1751975851/Grey_cargo_trousers_t61lbv.png,Grey Cargos,4008,,Men's Trousers,Male,,,,Yes,Grey,Cotton,,,,,,,Trouser,,,Cotton,,,,,Versatile Grey Cotton Trousers for both casual and semi-formal events.
2 Piece,KSY-W6506,https://res.cloudinary.com/dzo11laml/image/upload/v1751975914/Purple_Organza_Kurta_cxfven.png,Pink Organza Kurta,12238,10700.0,Ready To Wear,Female,Yes,Pink,Organza,Yes,Pink,Organza,,,,,,,"Shirt, Trouser",,,Organza,,,,,Luxurious Pink Organza Shirt material for a sophisticated look.
2 Piece,KSY-U3598,https://res.cloudinary.com/dzo11laml/image/upload/v1751975910/Purple_Khaddar_2_piece_382_urbszp.png,Purple Khaddar Kurta,10880,7700.0,Shirts,Female,Yes,Purple,Khaddar,Yes,Purple,Khaddar,,,,,,,"Shirt, Trouser",,,Khaddar,,,,,Luxurious Purple Khaddar Kurta material for a sophisticated look.
2 Piece,KSY-M2512,https://res.cloudinary.com/dzo11laml/image/upload/v1752651564/White_Viscose_2_piece_cufwsb.png,White Viscose Kurta,6215,,Ready To Wear,Female,Yes,White,Viscose,Yes,White,Viscose,,,,Yes,White,Silk,"Shirt, Trouser",,,Viscose,,,,,Timeless White Viscose Kurta style with modern embellishments.
2 Piece,KSY-U9444,https://res.cloudinary.com/dzo11laml/image/upload/v1751975914/Purple_Organza_2_piece_384_nfnrqv.png,Purple Organza Shirt,9520,6800.0,Unstitched,Female,Yes,Purple,Organza,Yes,Orange,Cotton,,,,,,,"Shirt, Trouser",,,"Cotton, Organza",,,,,"Lightweight and breathable Purple Organza Shirt fabric, ideal for summer."
2 Piece,KSY-M1850,https://res.cloudinary.com/dzo11laml/image/upload/v1751975626/Black_Blend_pants_hk1i88.png,Black Blended Pants,7994,,Men's Trousers,Male,,,,Yes,Black,Blended,,,,,,,Trouser,,,Blended,,,,,A classic Black Blended Pants for a sharp professional look.
1 Piece,KSY-W7303,https://res.cloudinary.com/dzo11laml/image/upload/v1751975843/Green_Blend_Shirt_386_sk2mrv.png,Green Blended Shirt,19361,,Men's Shalwar Kameez,Male,Yes,Green,Blended,Yes,White,Blended,,,,,,,"Shirt, Trouser",,,Blended,,,,,A classic Green Blended Shirt for a sharp professional look.
1 Piece,KSY-W3947,https://res.cloudinary.com/dzo11laml/image/upload/v1751975943/Turquoise_chiffon_long_shirt_tng5i4.png,Turquoise Chiffon Long Shirt,19824,,Ready To Wear,Female,Yes,Turquoise,Chiffon,,,,,,,,,,Shirt,,,Chiffon,,,,,"A vibrant Turquoise Chiffon Tunic with intricate embroidery, perfect for festive occasions."
2 Piece,KSY-W7420,https://res.cloudinary.com/dzo11laml/image/upload/v1751975846/Green_Linen_Kurta_388_ejstiu.png,Green Linen Kurta,2561,1800.0,Men's Shirts,Male,Yes,Green,Linen,,,,,,,,,,Shirt,,,Linen,,,,,"Comfortable Green Linen Kurta, ideal for everyday wear."
2 Piece,KSY-W8634,https://res.cloudinary.com/dzo11laml/image/upload/v1751975921/Red_Lawn_Flared_Shirt_rqa9gp.png,Red Lawn Flared Shirt,4252,,Lawn Suits,Female,Yes,Red,Lawn,Yes,Dark Skin,Lawn,,,,,,,"Shirt, Trouser",,,Lawn,,,,,Timeless Red Lawn Kurta style with modern embellishments.
2 Piece,KSY-W2722,https://res.cloudinary.com/dzo11laml/image/upload/v1751975768/Bottle_Green_Silk_Shirt_b8vzk0.png,Bottle Green Silk Shirt,2519,,Ready To Wear,Female,Yes,Bottle Green,Silk,Yes,Bottle green,Silk,,,,,,,"Shirt, Trouser",,,Silk,,,,,"A vibrant Green Silk Shirt with intricate embroidery, perfect for festive occasions."
1 Piece,KSY-W7379,https://res.cloudinary.com/dzo11laml/image/upload/v1751975853/Grey_Wash_Wear_Pants_391_wjoxbx.png,Grey Wash & Wear Pants,3253,,Men's Trousers,Male,,,,Yes,Grey,Wash & Wear,,,,,,,Trouser,,,Wash & Wear,,,,,Tailored Grey Wash & Wear Pants with a modern fit.
Pair,KSY-M2026,https://res.cloudinary.com/dzo11laml/image/upload/v1751975835/Female_grey_sneakers_govmdn.png,Female Grey Sneaker,8283,7300.0,Sandals,Female,,,,,,,,,,,,,Sneaker,Grey,Leather,Suede,7,,,,Comfortable and stylish Sneaker for all-day wear.
Single,KSY-W3125,https://res.cloudinary.com/dzo11laml/image/upload/v1751975834/Female_grey_Clutch_393_bfisop.png,Female Grey Clutch,13775,,Handbags,Female,,,,,,,,,,,,,Clutch,Grey,Canvas,Nylon,,2 Liters,,,"A spacious Clutch, ideal for daily essentials."
Single,KSY-U1882,https://res.cloudinary.com/dzo11laml/image/upload/v1751975852/Grey_tote_bag_394_zblfww.png,Grey Tote Bag,2709,2300.0,Handbags,Unisex,,,,,,,,,,,,,Tote Bag,Grey,Faux Leather,Leather,,Small,,,"Durable Tote Bag material, perfect for everyday use."
1 Piece,KSY-M6508,https://res.cloudinary.com/dzo11laml/image/upload/v1751975689/Black_Wash_wear_pant_395_dlvbwo.png,Black Wash & Wear Trousers,14975,,Men's Trousers,Male,,,,Yes,Black,Wash & Wear,,,,,,,Trouser,,,Wash & Wear,,,,,Versatile Black Wash & Wear Trousers for both casual and semi-formal events.
1 Piece,KSY-W4612,https://res.cloudinary.com/dzo11laml/image/upload/v1751975815/Burgundy_Linen_Shirt_396_euh4s7.png,Burgundy Linen Shirt,4258,3300.0,Men's Shalwar Kameez,Male,Yes,Burgundy,Linen,,,,,,,,,,Shirt,,,Linen,,,,,A classic Burgundy Linen Shirt for a sharp professional look.
,KSY-U4939,https://res.cloudinary.com/dzo11laml/image/upload/v1751975832/Female_Gold_SmartWatch_b1lipz.png,Female Gold Smartwatch,10626,,Watches,Female,,,,,,,,,,,,,Smartwatch,Gold,Leather,Ceramic,One Size,,,Manual Wind,Modern Smartwatch with smart features.
,KSY-U3497,https://res.cloudinary.com/dzo11laml/image/upload/v1751975905/Pour_Femme_Chiffon_w3etzc.png,Emper Chiffon Pour Femme,3376,2900.0,Perfumes,Female,,,,,,,,,,,,,Cologne,Pink Tint,,,,,Fresh,,A light and invigorating Cologne for everyday use.
Single,KSY-U4254,https://res.cloudinary.com/dzo11laml/image/upload/v1751975833/Female_Grey_Backpack_399_rwyr1b.png,Female Grey Backpack,10039,,Handbags,Female,,,,,,,,,,,,,Backpack,Grey,Jute,Metal,,Medium,,,"Durable Backpack material, perfect for everyday use."
Single,KSY-U7087,https://res.cloudinary.com/dzo11laml/image/upload/v1751975812/Brown_Tote_bag_mnc8sj.png,Brown Tote Bag,17553,,Bags,Unisex,,,,,,,,,,,,,Tote Bag,Brown,Faux Leather,Leather,,Medium,,,An elegant Tote Bag for evening events.
Single,KSY-W5997,https://res.cloudinary.com/dzo11laml/image/upload/v1752647182/Grey_crossbody_bag_mnu1x6.png,Female Grey Crossbody Bag,13869,11400.0,Wallets,Female,,,,,,,,,,,,,Crossbody Bag,Grey,Canvas,Zipper,,Large,,,Versatile Crossbody Bag with multiple compartments.
1 Piece,KSY-M1152,https://res.cloudinary.com/dzo11laml/image/upload/v1751975912/Purple_Lawn_Long_shirt_krf31i.png,Purple Lawn Shirt,14298,,Unstitched,Female,Yes,Purple,Lawn,,,,,,,,,,Shirt,,,Lawn,,,,,Timeless Purple Lawn Shirt style with modern embellishments.
2 Piece,KSY-W9515,https://res.cloudinary.com/dzo11laml/image/upload/v1751975963/white_cotton_tunic_2_piece_tmj6h7.png,White Cotton Shirt,8385,,3 Piece Suits,Female,Yes,White,Cotton,Yes,White,Viscose,,,,,,,"Shirt, Trouser",,,"Cotton, Viscose",,,,,Timeless White Cotton Shirt style with modern embellishments.
1 Piece,KSY-W3848,https://res.cloudinary.com/dzo11laml/image/upload/v1751975732/Blue_Viscose_kurta_gprv4m.png,Blue Viscose Kurta,10084,,Unstitched,Female,Yes,Blue,Viscose,,,,,,,,,,Shirt,,,Viscose,,,,,Elegant Blue Viscose Tunic design for casual and formal wear.
1 Piece,KSY-M3073,https://res.cloudinary.com/dzo11laml/image/upload/v1751975693/Blue_cotton_shirt_female_eslkqz.png,Blue Cotton Tunic,5131,,Ready To Wear,Female,Yes,Blue,Cotton,,,,,,,,,,Shirt,,,Cotton,,,,,Elegant Blue Cotton Tunic design for casual and formal wear.
2 Piece,KSY-U3760,https://res.cloudinary.com/dzo11laml/image/upload/v1751975625/Bamber_Chiffon_2_piece_v3wzvw.png,Bamber Chiffon Shirt & Dupatta,3378,2800.0,Shirts,Female,Yes,Turquoise,Chiffon,Yes,Pink,Viscose,,,,Yes,Turquoise,Silk,"Shirt, Trouser",,,"Chiffon, Viscose",,,,,"Lightweight and breathable Turquoise Chiffon Tunic fabric, ideal for summer."
2 Piece,KSY-U3130,https://res.cloudinary.com/dzo11laml/image/upload/v1751975685/Black_linen_Shirt_407_tjyshq.png,Black Linen Shirt,13482,,Men's Shirts,Male,Yes,Black,Linen,,,,,,,,,,Shirt,,,Linen,,,,,"Comfortable Black Linen Shirt, ideal for everyday wear."
Single,KSY-M7913,https://res.cloudinary.com/dzo11laml/image/upload/v1751975828/Female_Blue_Tote_Bag_408_fgcgej.png,Female Blue Tote Bag,6398,4300.0,Handbags,Female,,,,,,,,,,,,,Tote Bag,Blue,Canvas,Jute,,2 Liters,,,An elegant Tote Bag for evening events.
Pair,KSY-M4403,https://res.cloudinary.com/dzo11laml/image/upload/v1751975833/Female_Green_Flats_c4dntm.png,Female Green Flats,13302,,Loafers,Female,,,,,,,,,,,,,Flats,Green,Leather,Canvas,7,,,,Fashionable Flats design with excellent grip.
Pair,KSY-M4404,https://res.cloudinary.com/dzo11laml/image/upload/v1751975868/Men_Classic_Blue_Low_top_pbelti.png,Men Classic Low Tops,9738,,Sneakers,Men,,,,,,,,,,,,,Sneaker,Navy,Suede,Rubber,9,,,,Durable Sneaker material for long-lasting comfort.
3 Piece,KSY-M3921,https://res.cloudinary.com/dzo11laml/image/upload/v1751975914/purple_organza_3_piece_ozjdrl.png,Purple Organza Kurta,3452,,Ready To Wear,Female,Yes,Purple,Organza,Yes,Yellow,Chiffon,Yes,Orange,Chiffon,,,,"Dupatta, Shirt, Trouser",,,"Chiffon, Organza",,,,,Timeless Purple Organza Shirt style with modern embellishments.
1 Piece,KSY-W7555,https://res.cloudinary.com/dzo11laml/image/upload/v1751975850/Green_wool_blend_pants_pnfsns.png,Green Blended Pants,9013,7800.0,Men's Trousers,Male,,,,Yes,Green,Blended,,,,,,,Trouser,,,Blended,,,,,A classic Green Blended Pants for a sharp professional look.
3 Piece,KSY-W6769,https://res.cloudinary.com/dzo11laml/image/upload/v1751975694/Blue_Khaddar_3_Piece_d6xe3t.png,Blue Khaddar Kurta,14349,,Unstitched,Female,Yes,Blue,Khaddar,Yes,Maroon,Khaddar,Yes,Pink,Khaddar,,,,"Dupatta, Shirt, Trouser",,,Khaddar,,,,,"Lightweight and breathable Blue Khaddar Shirt fabric, ideal for summer."
Single,KSY-U3626,https://res.cloudinary.com/dzo11laml/image/upload/v1751975956/Unisex_Cream_wallet_tvrb98.png,Cream Wallet,15372,13700.0,Handbags,Unisex,,,,,,,,,,,,,Wallet,Cream,Canvas,Faux Leather,,15 Liters,,,An elegant Wallet for evening events.
Single,KSY-U1507,https://res.cloudinary.com/dzo11laml/image/upload/v1751975954/Unisex_Blue_credit_card_wallet_oro4uq.png,Blue Wallet,3393,2900.0,Bags,Unisex,,,,,,,,,,,,,Wallet,Blue,Jute,Zipper,,2 Liters,,,"A spacious Wallet, ideal for daily essentials."
